"Depth","Key","Kind","Result Type"
"1","GetCountryModifier","Promote","Modifier"
"1","GetCustom","Function","CString"
"1","GetDiscoveredResourceName","Function","CString"
"1","GetExpansionProfitImpact","Function","CFixedPoint"
"1","GetExpansionProfitImpactDesc","Function","CString"
"1","GetInfrastructureUsageBreakdown","Function","CString"
"1","GetKey","Function","CString"
"1","GetLevelCountInCountry","Function","int32"
"1","GetModifierEffectsAsString","Function","CString"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetNumAvailableStatesForBuilding","Function","int32"
"1","GetProductivitySpanDesc","Function","CString"
"1","GetStateModifier","Function",""
"1","GetStateModifier","Promote","Modifier"
"1","GetTabName","Function","CString"
"1","GetTexture","Function",""
"1","GetTooltip","Function","CString"
"1","GetTooltipForBuilding","Function","CString"
"1","GetTooltipForState","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","GetUnderConstructionCountInCountry","Function","int32"
"1","GetUrbanizationProvidedBreakdown","Function","CString"
"1","HasInputGoods","Function","bool"
"1","HasOutputGoods","Function","bool"
"1","HasRequiredTechnologiesInCountry","Function","bool"
"1","IsBeingHighlighted","Function","bool"
"1","IsBeingTutorialHighlighted","Function","bool"
"1","IsBuildable","Function","bool"
"1","IsCappedBuilding","Function","bool"
"1","IsDownsizeable","Function","bool"
"1","IsExpandable","Function","bool"
"1","IsGovernmentFunded","Function","bool"
"1","IsMilitaryBuilding","Function","bool"
"1","IsRural","Function","bool"
"1","IsSelfFunded","Function","bool"
"1","IsSubsistenceBuilding","Function","bool"
"1","IsUnique","Function","bool"
"1","IsUrban","Function","bool"
"1","IssDevelopment","Function","bool"
"1","ProvidesUrbanization","Function","bool"
"1","RecruitsCombatUnits","Function","bool"
"1","Self","Function",""
"1","UsesInfrastructure","Function","bool"
"0","CANAL_TYPE","Promote","CanalType"
"0","CFixedPoint","Type",""
"1","AccessSelf","Function",""
"1","GetFixedPoint","Function",""
"1","Self","Function",""
"0","CHARACTER","Promote","Character"
"0","CHARACTER_TRAIT","Promote","CharacterTrait"
"0","CIVIL_WAR","Promote","CivilWar"
"0","COMBAT_UNIT","Promote","CombatUnit"
"0","COMMANDER_ORDER","Promote","CommanderOrder"
"0","COMMANDER_ORDER_TYPE","Promote","CommanderOrderType"
"0","COMMANDER_RANK","Promote","CommanderRank"
"0","CONSTRUCTION_QUEUE_ELEMENT","Promote","ConstructionQueueElement"
"0","CONTEXTUAL_DIPLOMATIC_ACTION_TYPE","Promote","ContextualDiplomaticActionType"
"0","CONTEXTUAL_DIPLOMATIC_PACT","Promote","ContextualDiplomaticPact"
"0","COUNTRY","Promote","Country"
"0","COUNTRY_CREATION","Promote","CountryCreation"
"0","COUNTRY_DEFINITION","Promote","CountryDefinition"
"0","COUNTRY_FORMATION","Promote","CountryFormation"
"0","COUNTRY_THIRD_PARTY","Promote","Country"
"0","CPdxEnumValue","Type",""
"1","AccessSelf","Function",""
"1","AreBundleValuesMixed","Function","bool"
"1","GetDropdownEntries","Function",""
"1","GetDropdownValueIndex","Function","CVector2i"
"1","GetValueString","Function","CString"
"1","Self","Function",""
"1","SetDropdownValueIndex","Function","void"
"0","CPdxFloatRect","Type",""
"1","AccessSelf","Function",""
"1","GetRect","Function",""
"1","Self","Function",""
"0","CPdxInputBindingSetting","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","CPdxIntRect","Type",""
"1","AccessSelf","Function",""
"1","GetRect","Function",""
"1","Self","Function",""
"0","CString","Type",""
"1","AccessSelf","Function",""
"1","GetString","Function",""
"1","Self","Function",""
"0","CULTURE","Promote","Culture"
"0","CUTF8String","Type",""
"1","AccessSelf","Function",""
"1","GetString","Function",""
"1","Self","Function",""
"0","CVector2f","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CVector2i","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CVector3f","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CVector3i","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CVector4f","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CVector4i","Type",""
"1","AccessSelf","Function",""
"1","GetVector","Function",""
"1","Self","Function",""
"0","CalcDynTrendLatestDate","Function","CString"
"0","CalcDynTrendOldestDate","Function","CString"
"0","CanEditSettingsAfterHost","Function","bool"
"0","CanGetAchievements","Function","bool"
"0","CanOpenLobby","Function","bool"
"0","CanOpenRightClickContextMenu","Function","bool"
"0","CanalType","Type",""
"1","AccessSelf","Function",""
"1","GetCustom","Function","CString"
"1","GetDesc","Function","CString"
"1","GetDescFor","Function","CString"
"1","GetName","Function","CString"
"1","GetStateRegion","Function",""
"1","GetStateRegion","Promote","StateRegion"
"1","GetTexture","Function",""
"1","GetTooltipTag","Function","CString"
"1","Self","Function",""
"0","ChangeAllConstructionSpeed","Function","Command"
"0","ChangeAllConstructionSpeedTooltip","Function","CString"
"0","ChangeLawPanel","Type",""
"1","AccessSelf","Function",""
"1","GetLaw","Function",""
"1","GetLaw","Promote","Law"
"1","GetSelectedLawAlternatives","Function",""
"1","Self","Function",""
"0","ChangeProductionMethodMenuItem","Type",""
"1","AccessMethod","Function",""
"1","AccessMethod","Promote","ProductionMethod"
"1","AccessSelf","Function",""
"1","Execute","Function","void"
"1","GetProductionMethodGroup","Function",""
"1","GetProductionMethodGroup","Promote","ProductionMethodGroup"
"1","GetTooltip","Function","CString"
"1","IsActive","Function","bool"
"1","IsValid","Function","bool"
"1","Self","Function",""
"0","ChangeProductionMethodsMenuItems","Type",""
"1","AccessItems","Function",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","Character","Type",""
"1","AccessCulture","Function",""
"1","AccessCulture","Promote","Culture"
"1","AccessExpandedBuildingEntries","Function",""
"1","AccessHomeHQ","Promote","Hq"
"1","AccessInterestGroup","Function",""
"1","AccessInterestGroup","Promote","InterestGroup"
"1","AccessLocationHQ","Promote","Hq"
"1","AccessOrders","Function",""
"1","AccessReligion","Function",""
"1","AccessReligion","Promote","Religion"
"1","AccessSelf","Function",""
"1","AccessTraits","Function",""
"1","AdvanceCurrentFront","Function","Command"
"1","CanSelectOrder","Function","bool"
"1","CanSelectOrderDesc","Function","CString"
"1","DefendCurrentFront","Function","Command"
"1","GetAddGeneralRoleCommand","Function","Command"
"1","GetAddGeneralRoleCommandDesc","Function","CString"
"1","GetAdvanceCurrentFrontDesc","Function","CString"
"1","GetAge","Function","int32"
"1","GetAllRoleNames","Function","CString"
"1","GetAnimatedPortrait","Function",""
"1","GetAttritionDesc","Function","CString"
"1","GetAttritionFormatted","Function","CString"
"1","GetAttritionFormattedShort","Function","CString"
"1","GetAttritionRaw","Function","CFixedPoint"
"1","GetBattle","Function",""
"1","GetBattle","Promote","Battle"
"1","GetBirthday","Function","CString"
"1","GetCombatUnitBuildings","Function",""
"1","GetCombatUnits","Function",""
"1","GetCombatUnitsFromBuilding","Function",""
"1","GetCombatUnitsTypeIcon","Function","CString"
"1","GetCommandLimitDesc","Function","CString"
"1","GetCommanderDetails","Function","CString"
"1","GetCommanderOrder","Function",""
"1","GetCommanderOrder","Promote","CommanderOrder"
"1","GetCommanderRank","Function",""
"1","GetCommanderRank","Promote","CommanderRank"
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetCulture","Function",""
"1","GetCulture","Promote","Culture"
"1","GetCurrentHQ","Promote","Hq"
"1","GetCustom","Function","CString"
"1","GetDaysToCompleteTravelFormatted","Function","CString"
"1","GetDaysToCompleteTravelRaw","Function","int32"
"1","GetDaysToTravelHomeHQFormatted","Function","CString"
"1","GetDaysToTravelHomeHQRaw","Function","int32"
"1","GetDefendCurrentFrontDesc","Function","CString"
"1","GetFirstName","Function","CString"
"1","GetFirstNameNoFormatting","Function","CString"
"1","GetFirstNamePossessive","Function","CString"
"1","GetFrontAdvancementContributionFormatted","Function","CString"
"1","GetFrontAdvancementContributionRaw","Function","CFixedPoint"
"1","GetFrontEnemyAdvancementContributionFormatted","Function","CString"
"1","GetFrontEnemyAdvancementContributionRaw","Function","CFixedPoint"
"1","GetFullName","Function","CString"
"1","GetFullNameNoFormatting","Function","CString"
"1","GetFullNamePossessive","Function","CString"
"1","GetFullNameWithTitle","Function","CString"
"1","GetFullNameWithTitleNoFormatting","Function","CString"
"1","GetFullNameWithTitlePossessive","Function","CString"
"1","GetGender","Function","CString"
"1","GetGenderOpposite","Function","CString"
"1","GetHerHim","Function","CString"
"1","GetHerHimOpposite","Function","CString"
"1","GetHerHis","Function","CString"
"1","GetHerHisOpposite","Function","CString"
"1","GetHimselfHerself","Function","CString"
"1","GetHimselfHerselfOpposite","Function","CString"
"1","GetHomeHQ","Promote","Hq"
"1","GetID","Function","int32"
"1","GetIDString","Function","CString"
"1","GetIdeology","Function",""
"1","GetIdeology","Promote","Ideology"
"1","GetInfoTooltip","Function","CString"
"1","GetInterestGroup","Function",""
"1","GetInterestGroup","Promote","InterestGroup"
"1","GetKillCharacterFailString","Function","CString"
"1","GetLastConvoyRaidingDamageTo","Function","int32"
"1","GetLastName","Function","CString"
"1","GetLastNameNoFormatting","Function","CString"
"1","GetLastNamePossessive","Function","CString"
"1","GetLocationFormatted","Function","CString"
"1","GetLocationHQ","Promote","Hq"
"1","GetManWoman","Function","CString"
"1","GetManWomanOpposite","Function","CString"
"1","GetMaxNumCombatUnits","Function","int32"
"1","GetMobilizationCostDesc","Function","CString"
"1","GetMobilizationPercentage","Function","CFixedPoint"
"1","GetMobilizationPercentageFormatted","Function","CString"
"1","GetMorale","Function","CFixedPoint"
"1","GetMoraleForBuildingUnits","Function","CFixedPoint"
"1","GetNavalInvasion","Function",""
"1","GetNavalInvasion","Promote","NavalInvasion"
"1","GetNavalInvasionCommand","Function","Command"
"1","GetNextCommanderRank","Function",""
"1","GetNextCommanderRank","Promote","CommanderRank"
"1","GetNextCommanderRankBenefits","Function","CString"
"1","GetNextSupply","Function","CFixedPoint"
"1","GetNoUnitsDesc","Function","CString"
"1","GetNumCombatUnits","Function","int32"
"1","GetNumCombatUnitsFormatted","Function","CString"
"1","GetNumCombatUnitsFromBuilding","Function","int32"
"1","GetOrderPreparationDaysLeft","Function","int32"
"1","GetPopularity","Function","CFixedPoint"
"1","GetPopularityDesc","Function","CString"
"1","GetPortrait","Function",""
"1","GetPresentLocationFormatted","Function","CString"
"1","GetPrimaryRoleName","Function","CString"
"1","GetPrimaryRoleTitle","Function","CString"
"1","GetPromoteCharacterFailString","Function","CString"
"1","GetPromoteCommand","Function","Command"
"1","GetRankName","Function","CString"
"1","GetRankNameFor","Function","CString"
"1","GetRankTitle","Function","CString"
"1","GetRankTitleFor","Function","CString"
"1","GetRecruitCommand","Function","Command"
"1","GetReligion","Function",""
"1","GetReligion","Promote","Religion"
"1","GetRemoveGeneralRoleCommand","Function","Command"
"1","GetRemoveGeneralRoleCommandDesc","Function","CString"
"1","GetRepairDateEnd","Function","CString"
"1","GetRepairingTexture","Function",""
"1","GetRetireCommand","Function","Command"
"1","GetSeaNodesMightBeConvoyRaidingInDesc","Function","CString"
"1","GetSheHe","Function","CString"
"1","GetSheHeOpposite","Function","CString"
"1","GetShippingLane","Function",""
"1","GetShippingLane","Promote","ShippingLane"
"1","GetStrengthPointsIcon","Function","CString"
"1","GetSupply","Function","CFixedPoint"
"1","GetSupplyFormatted","Function","CString"
"1","GetSwitchOrderButtonDesc","Function","CString"
"1","GetTimedModifiers","Function",""
"1","GetTooltipTag","Function","CString"
"1","GetTotalCommandLimit","Function","int32"
"1","GetTraitsDesc","Function","CString"
"1","GetTravelFormatted","Function","CString"
"1","GetTravelProgressPercentageRaw","Function","CFixedPoint"
"1","GetTravelingTooltip","Function","CString"
"1","GetTroopFrontBreakdown","Function","CString"
"1","HasAdvancingOrder","Function","bool"
"1","HasHighAttritionRisk","Function","bool"
"1","HasNavalInvasionPlan","Function","bool"
"1","HasOrder","Function","bool"
"1","HasShippingLane","Function","bool"
"1","IsAdmiral","Function","bool"
"1","IsAdmiralPreparing","Function","bool"
"1","IsAtHomeHQ","Function","bool"
"1","IsAttackingInBattle","Function","bool"
"1","IsBeingHighlighted","Function","bool"
"1","IsBeingTutorialHighlighted","Function","bool"
"1","IsBusy","Function","bool"
"1","IsCommander","Function","bool"
"1","IsDefendingInBattle","Function","bool"
"1","IsFemale","Function","bool"
"1","IsFullyMobilized","Function","bool"
"1","IsGeneral","Function","bool"
"1","IsHeir","Function","bool"
"1","IsIGLeader","Function","bool"
"1","IsInBattle","Function","bool"
"1","IsMaxRank","Function","bool"
"1","IsMobilized","Function","bool"
"1","IsMobilizing","Function","bool"
"1","IsOffer","Function","bool"
"1","IsPinnedInOutliner","Function","bool"
"1","IsPolitician","Function","bool"
"1","IsRepairing","Function","bool"
"1","IsRuler","Function","bool"
"1","IsTraveling","Function","bool"
"1","IsValid","Function","bool"
"1","Mobilize","Function","Command"
"1","RecruitCharacter","Function","void"
"1","SelectOrder","Function","void"
"1","Self","Function",""
"1","TogglePinInOutliner","Function","void"
"1","ZoomToOrderTarget","Function","void"
"0","CharacterTrait","Type",""
"1","AccessSelf","Function",""
"1","GetDesc","Function","CString"
"1","GetModifiers","Function","CString"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetTexture","Function",""
"1","GetTooltipTag","Function","CString"
"1","Self","Function",""
"0","Chat","Type",""
"1","AccessChatMessages","Function",""
"1","AccessSelf","Function",""
"1","GetReceiver","Function",""
"1","GetReceiver","Promote","Friend"
"1","GetReceiverName","Function","CUTF8String"
"1","GetUnreadMessageCount","Function","int32"
"1","HasUnreadMessages","Function","bool"
"1","IsRoomChat","Function","bool"
"1","Self","Function",""
"0","ChatMessage","Type",""
